filename,width,height,class,xmin,ymin,xmax,ymax
pa140.jpg,300,168,physical attack,5,4,169,168
pa140.jpg,300,168,physical attack,9,1,135,86
pa64.jpg,259,194,physical attack,64,17,208,194
pa64.jpg,259,194,physical attack,81,31,151,161
atm10.jpg,275,183,logical attack,131,26,238,100
atm10.jpg,275,183,physical attack,79,7,254,183
la27.JPEG,474,521,logical attack,34,176,354,521
la27.JPEG,474,521,logical attack,70,239,351,521
r86.jpg,480,270,robbery,274,9,360,124
r86.jpg,480,270,robbery,257,17,353,89
n92.jpg,175,421,normal,26,18,162,284
n61.jpg,474,609,normal,176,99,386,420
n61.jpg,474,609,normal,52,7,474,589
j9.jpg,303,166,jackpotting,53,17,258,166
j9.jpg,303,166,jackpotting,74,62,127,166
j9.jpg,303,166,jackpotting,83,51,198,158
j9.jpg,303,166,jackpotting,104,27,206,164
j9.jpg,303,166,jackpotting,122,32,183,155
pa99.jpg,275,183,physical attack,11,18,268,183
pa99.jpg,275,183,physical attack,17,9,183,149
pa99.jpg,275,183,physical attack,4,8,275,148
pa99.jpg,275,183,physical attack,27,10,91,109
pa99.jpg,275,183,physical attack,31,16,73,72
at10.jpg,224,225,ATM out of service ,4,4,223,225
r28.jpg,300,168,robbery,87,1,299,168
r28.jpg,300,168,robbery,1,2,299,168
oc61.jpg,474,248,occlusion,128,91,389,238
oc61.jpg,474,248,occlusion,111,65,434,248
oc61.jpg,474,248,occlusion,1,16,371,193
la32.JPEG,474,278,logical attack,137,163,333,278
la32.JPEG,474,278,logical attack,68,43,313,278
os22.jpg,225,225,ATM out of service,22,40,211,188
os22.jpg,225,225,ATM out of service,53,65,155,169
os22.jpg,225,225,ATM out of service,64,76,129,125
n82.jpg,474,311,normal,8,14,465,311
n135.jpg,240,160,normal,2,3,240,158
n135.jpg,240,160,normal,1,64,237,160
la11.jpg,189,267,logical attack,28,63,189,217
la11.jpg,189,267,logical attack,62,81,173,181
n9.jpg,299,470,normal,13,19,299,409
n9.jpg,299,470,normal,14,235,299,445
n9.jpg,299,470,normal,3,96,299,404
n9.jpg,299,470,normal,73,253,299,440
cash tpn18.jpg,340,269,cash trapping,43,147,223,269
cash tpn18.jpg,340,269,cash trapping,24,74,340,264
m18.jpg,474,324,malware,14,4,392,147
m63.jpg,474,266,malware,124,83,351,240
m63.jpg,474,266,malware,93,90,355,256
pa83.png,294,171,physical attack,1,1,294,169
pa83.png,294,171,physical attack,3,3,123,125
pa78.jpg,447,113,physical attack,6,9,442,111
la33.JPEG,474,291,logical attack,283,40,394,233
la33.JPEG,474,291,logical attack,42,3,469,288
la33.JPEG,474,291,logical attack,59,53,401,291
la33.JPEG,474,291,logical attack,7,10,474,286
n110.jpg,474,248,normal,5,5,474,244
pa66.jpg,299,169,physical attack,4,1,298,95
pa66.jpg,299,169,physical attack,117,1,298,94
n32.jpg,474,316,normal,10,1,474,314
n32.jpg,474,316,normal,130,2,474,306
n32.jpg,474,316,normal,168,68,434,316
pa125.jpg,290,174,physical attack,13,1,248,144
pa125.jpg,290,174,physical attack,153,1,252,138
m48.jpg,474,328,malware,91,1,430,321
m48.jpg,474,328,malware,195,9,463,328
pa116.png,306,165,physical attack,52,63,257,138
pa116.png,306,165,physical attack,33,13,272,165
r7.jpg,300,168,robbery,152,13,234,123
trf3.jpg,640,360,transaction reversal fraud,240,263,553,357
trf3.jpg,640,360,transaction reversal fraud,328,66,593,360
j13.jpg,275,183,jackpotting,21,32,275,174
j13.jpg,275,183,jackpotting,11,81,101,172
j13.jpg,275,183,jackpotting,94,54,256,182
j13.jpg,275,183,jackpotting,92,27,258,182
os21.jpg,259,194,ATM out of service,34,25,209,192
os21.jpg,259,194,ATM out of service,39,25,193,135
n189.jpg,474,355,normal,10,20,473,351
n189.jpg,474,355,normal,5,13,281,349
oc69.jpg,474,355,occlusion,180,70,362,272
n157.jpg,474,314,normal,4,7,462,313
n157.jpg,474,314,normal,5,99,444,311
r81.jpg,260,194,robbery,41,16,257,193
r81.jpg,260,194,robbery,20,121,257,194
r81.jpg,260,194,robbery,19,139,208,194
pa60.jpg,311,162,physical attack,10,4,146,137
pa60.jpg,311,162,physical attack,176,6,311,120
r42.jpg,268,188,robbery,8,3,268,178
r42.jpg,268,188,robbery,17,13,251,179
r42.jpg,268,188,robbery,22,64,170,177
r42.jpg,268,188,robbery,5,22,246,142
n59.jpg,250,250,normal,84,27,183,249
ATM tampering_2.jpg,480,360,logical attack,3,45,216,294
n46.jpg,474,316,normal,1,8,474,312
n46.jpg,474,316,normal,38,5,453,305
pa57.jpg,259,194,physical attack,77,25,237,170
pa57.jpg,259,194,physical attack,120,30,234,165
pa57.jpg,259,194,physical attack,78,25,122,172
pa30.jpg,280,180,physical attack,5,7,275,178
la2.jpg,215,235,logical attack,3,3,215,234
la2.jpg,215,235,logical attack,6,55,215,233
la2.jpg,215,235,logical attack,4,102,206,218
la2.jpg,215,235,logical attack,53,63,215,234
la2.jpg,215,235,logical attack,61,110,184,211
n113.jpg,474,498,normal,2,1,472,389
n113.jpg,474,498,normal,7,2,395,384
n139.jpg,474,672,normal,1,1,473,652
n139.jpg,474,672,normal,95,125,474,448
r34.jpg,300,168,robbery,5,7,271,168
r34.jpg,300,168,robbery,123,4,283,168
la18.JPEG,474,265,logical attack,8,12,473,260
la18.JPEG,474,265,logical attack,129,7,474,249
pa4.jpg,276,183,physical attack,41,3,276,182
pa4.jpg,276,183,physical attack,104,3,274,183
pa4.jpg,276,183,physical attack,118,73,218,183
pa4.jpg,276,183,physical attack,43,76,272,183
oc68.jpg,474,711,occlusion,35,47,466,565
r8.jpg,271,186,robbery,17,5,271,184
r8.jpg,271,186,robbery,43,14,271,171
n87.jpg,474,634,normal,9,31,473,584
pa6.jpg,259,194,physical attack,3,23,124,170
pa6.jpg,259,194,physical attack,3,33,108,133
trf30.jpg,289,174,physical attack,27,1,141,174
trf30.jpg,289,174,physical attack,34,8,135,97
trf30.jpg,289,174,physical attack,147,8,289,171
r3.jpg,288,175,robbery,9,6,233,173
trf34.jpg,177,285,physical attack,9,2,112,222
trf34.jpg,177,285,physical attack,16,7,101,109
n116.jpg,474,286,normal,1,1,466,286
sk14.jpg,268,188,skimming,14,3,215,188
sk14.jpg,268,188,skimming,100,65,217,180
sk14.jpg,268,188,skimming,162,85,191,120
cash tpn52.jpg,474,474,cash trapping,10,183,212,462
cash tpn52.jpg,474,474,cash trapping,4,167,185,431
r69.jpg,278,181,robbery,3,4,169,181
r69.jpg,278,181,robbery,176,5,272,180
r69.jpg,278,181,robbery,6,1,278,110
aa10.jpg,224,225,physical attack,40,183,198,225
oc25.jpg,474,649,occlusion,1,84,453,485
oc25.jpg,474,649,occlusion,91,8,474,465
oc25.jpg,474,649,occlusion,92,93,323,276
oc25.jpg,474,649,occlusion,19,102,467,626
pa80.jpg,201,250,physical attack,15,22,193,248
sk7.jpg,273,184,skimming,115,6,263,184
sk7.jpg,273,184,skimming,129,13,251,129
r26.jpg,180,281,robbery,1,1,180,266
r26.jpg,180,281,robbery,22,105,169,281
r26.jpg,180,281,robbery,15,101,171,179
n78.jpg,474,394,normal,304,235,473,364
cash tpn24.jpg,474,316,cash trapping,154,190,459,307
cash tpn24.jpg,474,316,cash trapping,7,63,214,179
n26.jpg,474,189,normal,60,2,442,189
n26.jpg,474,189,normal,122,2,474,184
pa50.jpg,299,168,physical attack,2,1,298,168
pa50.jpg,299,168,physical attack,102,3,299,164
n51.jpg,240,160,normal,8,5,215,160
n128.jpg,474,329,normal,10,12,417,329
os43.jpg,183,275,ATM out of service,7,42,183,177
r24.jpg,263,192,robbery,21,1,224,192
j6.jpg,300,168,jackpotting,18,1,288,168
j6.jpg,300,168,jackpotting,74,7,275,168
n34.jpg,474,682,normal,5,23,454,584
n34.jpg,474,682,normal,32,56,405,408
n158.jpg,474,474,normal,16,9,432,473
r29.jpg,300,168,robbery,78,6,238,168
ctpn35.JPEG,474,315,card trapping,8,23,470,315
ctpn35.JPEG,474,315,card trapping,6,48,448,315
pa15.jpg,265,190,physical attack,41,60,263,155
pa15.jpg,265,190,physical attack,13,46,129,167
m32.jpg,474,261,malware,100,128,212,214
pa59.jpg,299,168,physical attack,12,6,144,168
n202.jpg,450,318,normal,323,7,447,318
trf32.jpg,276,183,physical attack,13,32,224,183
trf32.jpg,276,183,physical attack,4,32,221,124
trf32.jpg,276,183,physical attack,2,26,76,120
trf32.jpg,276,183,physical attack,18,37,199,107
aa9.jpg,224,225,physical attack,2,1,224,224
aa9.jpg,224,225,physical attack,29,11,213,225
cash tpn54.jpg,474,315,cash trapping,5,5,474,314
cash tpn54.jpg,474,315,cash trapping,283,140,415,188
cash tpn54.jpg,474,315,cash trapping,58,135,243,229
pa45.jpg,275,183,physical attack,67,4,256,172
pa45.jpg,275,183,physical attack,138,7,251,175
n65.jpg,474,270,normal,13,4,445,270
n65.jpg,474,270,normal,35,34,418,270
os30.jpg,194,259,ATM out of service,4,5,192,219
os30.jpg,194,259,ATM out of service,15,59,143,149
os30.jpg,194,259,ATM out of service,40,85,125,140
pa127.jpg,299,168,physical attack,8,4,281,168
pa127.jpg,299,168,physical attack,83,6,293,168
pa127.jpg,299,168,physical attack,148,75,215,131
la20.JPEG,250,250,logical attack,4,1,246,250
la20.JPEG,250,250,logical attack,44,76,246,250
n111.jpg,474,191,normal,19,4,265,191
m67.jpg,474,241,malware,11,4,420,241
n153.jpg,474,427,normal,24,104,471,407
cash tpn62.jpg,474,566,cash trapping,46,73,453,566
cash tpn62.jpg,474,566,cash trapping,55,117,309,371
r92.jpg,300,168,robbery,6,2,128,82
r92.jpg,300,168,robbery,1,46,64,147
r92.jpg,300,168,robbery,4,16,300,162
r77.jpg,1400,1181,robbery,372,134,1314,1111
r77.jpg,1400,1181,robbery,395,132,1140,525
pa82.jpg,194,259,physical attack,7,8,189,240
m21.jpg,474,313,malware,133,159,235,206
cash tpn38.jpg,474,769,cash trapping,39,360,158,431
pa31.jpg,265,190,physical attack,3,2,149,137
pa31.jpg,265,190,physical attack,44,2,151,131
pa31.jpg,265,190,physical attack,89,5,150,78
trf28.jpg,300,168,physical attack,44,3,175,111
trf28.jpg,300,168,physical attack,98,6,206,114
cash tpn30.jpg,474,326,cash trapping,350,91,474,211
cash tpn30.jpg,474,326,cash trapping,10,14,130,322
pa109.jpg,266,189,physical attack,28,17,266,130
pa109.jpg,266,189,physical attack,18,82,142,123
ctpn42.JPEG,474,125,card trapping,293,46,474,119
ctpn42.JPEG,474,125,card trapping,285,7,466,125
ctpn42.JPEG,474,125,card trapping,64,4,254,125
n99.jpg,474,355,normal,10,20,248,355
n28.jpg,474,355,normal,25,53,370,355
pa69.jpg,286,176,physical attack,18,2,214,149
pa69.jpg,286,176,physical attack,40,4,130,157
oc40.jpg,474,355,occlusion,41,10,443,344
oc40.jpg,474,355,occlusion,64,45,379,282
j12.jpg,305,165,jackpotting,11,10,305,164
j12.jpg,305,165,jackpotting,16,14,168,165
j12.jpg,305,165,jackpotting,13,12,141,164
j12.jpg,305,165,jackpotting,16,58,149,165
oc57.jpg,450,470,occlusion,120,34,361,207
cash tpn17.jpg,474,266,cash trapping,15,5,473,265
cash tpn17.jpg,474,266,cash trapping,37,47,439,196
m61.jpg,474,315,malware,42,230,414,315
ATM tampering_5.jpg,600,600,physical attack,600,350,600,390
ATM tampering_5.jpg,600,600,logical attack,367,301,422,349
pa128.jpg,97,201,physical attack,1,5,97,119
n198.jpg,417,800,normal,24,8,399,383
n198.jpg,417,800,normal,3,6,391,791
n163.jpg,474,315,normal,245,2,385,315
n181.jpg,403,537,normal,25,211,401,537
la28.JPEG,474,474,logical attack,1,11,473,459
la28.JPEG,474,474,logical attack,34,134,350,389
cash tpn44.jpg,474,338,cash trapping,365,96,393,133
trf42.jpg,225,225,physical attack,63,1,142,125
trf42.jpg,225,225,physical attack,7,1,202,225
trf42.jpg,225,225,physical attack,33,1,182,88
n41.jpg,305,160,normal,1,1,305,159
n41.jpg,305,160,normal,63,1,305,158
r84.jpg,300,168,robbery,110,44,296,168
r84.jpg,300,168,robbery,101,44,225,168
r84.jpg,300,168,robbery,223,47,291,165
sk1.jpg,300,157,skimming,2,10,300,155
n164.jpg,474,310,normal,263,52,456,273
pa120.jpg,225,225,physical attack,29,30,225,224
pa120.jpg,225,225,physical attack,42,45,183,132
pa120.jpg,225,225,physical attack,35,38,224,223
pa120.jpg,225,225,physical attack,48,49,222,225
pa21.jpg,225,225,physical attack,4,30,225,207
oc71.jpg,474,266,occlusion,10,11,473,230
n121.jpg,450,470,normal,8,7,448,448
pa104.jpg,299,168,physical attack,8,27,278,157
pa104.jpg,299,168,physical attack,57,19,216,153
r50.jpg,300,168,robbery,88,23,252,142
trf23.jpg,262,192,physical attack,10,9,262,190
os16.jpg,259,194,ATM out of service,32,20,231,179
m64.jpg,300,300,malware,5,3,300,299
m75.jpg,474,286,malware,36,13,424,145
r43.jpg,221,228,robbery,6,4,221,223
r43.jpg,221,228,robbery,11,7,218,165
r59.jpg,300,168,robbery,68,2,238,168
r59.jpg,300,168,robbery,61,5,251,89
trf22.jpg,202,250,physical attack,21,2,200,250
trf22.jpg,202,250,physical attack,36,18,200,215
trf22.jpg,202,250,physical attack,65,28,202,210
trf22.jpg,202,250,physical attack,132,53,201,218
pa95.jpg,275,183,physical attack,31,71,171,183
pa95.jpg,275,183,physical attack,14,19,216,183
pa95.jpg,275,183,physical attack,57,52,217,120
n58.jpg,474,314,normal,3,3,474,311
n58.jpg,474,314,normal,120,60,467,314
n58.jpg,474,314,normal,178,74,470,251
cash tpn66.jpg,295,287,cash trapping,3,164,261,287
cash tpn66.jpg,295,287,cash trapping,3,208,240,243
os34.jpg,299,168,ATM out of service,24,9,299,164
os34.jpg,299,168,ATM out of service,35,6,209,156
os34.jpg,299,168,ATM out of service,57,19,190,129
n105.jpg,474,355,normal,161,87,293,300
n60.jpg,474,187,normal,9,3,473,186
n80.jpg,474,374,normal,1,1,474,373
n80.jpg,474,374,normal,6,2,474,285
n80.jpg,474,374,normal,149,74,343,299
m35.jpg,474,474,malware,18,29,474,469
m35.jpg,474,474,malware,25,284,187,474
m35.jpg,474,474,malware,132,7,473,326
trf40.jpg,275,183,physical attack,6,16,234,159
trf40.jpg,275,183,physical attack,18,22,194,152
trf40.jpg,275,183,physical attack,12,6,153,164
trf40.jpg,275,183,physical attack,10,72,72,155
trf40.jpg,275,183,physical attack,73,31,183,114
n29.jpg,474,266,normal,57,8,441,266
n29.jpg,474,266,normal,3,4,388,240
n29.jpg,474,266,normal,172,90,370,266
oc53.jpg,474,267,occlusion,13,72,238,243
pa119.jpg,265,190,physical attack,1,1,263,173
pa119.jpg,265,190,physical attack,3,2,204,147
pa119.jpg,265,190,physical attack,25,3,202,147
pa119.jpg,265,190,physical attack,39,33,213,152
n172.jpg,474,632,normal,14,157,473,536
pa46.jpg,259,194,physical attack,1,2,258,194
pa46.jpg,259,194,physical attack,3,63,259,193
pa46.jpg,259,194,physical attack,95,63,259,190
m51.jpg,474,266,malware,18,52,242,247
m51.jpg,474,266,malware,10,45,240,145
oc42.jpg,474,266,occlusion,86,15,245,266
oc42.jpg,474,266,occlusion,274,6,407,266
oc42.jpg,474,266,occlusion,38,2,426,128
n123.jpg,474,361,normal,136,8,381,361
n141.jpg,474,1084,normal,57,7,474,658
oc27.jpg,474,292,occlusion,174,1,470,241
oc27.jpg,474,292,occlusion,243,8,368,72
n130.jpg,474,305,normal,43,26,430,305
os31.jpg,259,194,ATM out of service,49,41,195,159
pa44.jpg,259,194,physical attack,34,2,259,192
pa44.jpg,259,194,physical attack,120,107,256,194
n142.jpg,474,446,normal,149,8,318,435
cash tpn65.jpg,474,316,cash trapping,16,29,209,270
cash tpn65.jpg,474,316,cash trapping,47,189,141,227
ctpn23.JPEG,333,187,card trapping,1,1,333,184
ctpn23.JPEG,333,187,card trapping,25,1,322,187
ctpn23.JPEG,333,187,card trapping,64,13,333,179
la13.JPEG,474,266,logical attack,284,40,454,266
n213.jpg,213,160,normal,2,2,187,160
n213.jpg,213,160,normal,51,2,189,109
n213.jpg,213,160,normal,22,91,182,160
ctpn43.JPEG,451,300,card trapping,194,152,336,295
ctpn43.JPEG,451,300,card trapping,1,5,390,300
ctpn43.JPEG,451,300,card trapping,7,31,377,300
ctpn43.JPEG,451,300,card trapping,44,114,362,300
cash tpn29.jpg,474,474,cash trapping,18,184,474,389
la21.JPEG,474,314,logical attack,20,58,300,295
la21.JPEG,474,314,logical attack,230,119,290,223
la21.JPEG,474,314,logical attack,9,7,469,314
ctpn26.JPEG,474,355,card trapping,105,46,415,278
ctpn26.JPEG,474,355,card trapping,171,63,398,260
ctpn26.JPEG,474,355,card trapping,193,86,362,210
r87.jpg,620,411,robbery,182,52,620,389
j3.jpg,291,173,jackpotting,48,19,154,173
j3.jpg,291,173,jackpotting,166,14,290,173
os40.jpg,278,181,ATM out of service,25,29,262,161
n150.jpg,474,255,normal,3,2,131,255
oc59.jpg,474,348,occlusion,1,57,408,309
oc59.jpg,474,348,occlusion,103,1,326,290
m73.jpg,474,315,malware,72,180,245,270
n180.jpg,474,233,normal,25,49,474,227
n156.jpg,474,632,normal,12,10,471,632
n156.jpg,474,632,normal,279,256,471,632
pa74.jpg,260,194,physical attack,3,1,246,111
pa74.jpg,260,194,physical attack,91,5,248,107
pa74.jpg,260,194,physical attack,147,11,246,103
pa74.jpg,260,194,physical attack,205,26,241,81
oc63.jpg,474,266,occlusion,78,19,472,266
la14.JPEG,474,355,logical attack,6,15,462,355
n104.jpg,474,266,normal,7,4,474,264
n104.jpg,474,266,normal,282,3,465,264
n53.jpg,474,526,normal,38,33,448,526
os25.jpg,259,194,ATM out of service,1,1,259,193
os25.jpg,259,194,ATM out of service,59,16,257,194
os25.jpg,259,194,ATM out of service,87,60,175,125
r70.jpg,266,189,robbery,1,4,266,176
r70.jpg,266,189,robbery,6,27,201,128
r70.jpg,266,189,robbery,1,31,201,115
pa100.jpg,248,203,physical attack,26,22,248,156
pa100.jpg,248,203,physical attack,12,20,167,147
pa100.jpg,248,203,physical attack,32,24,149,120
n11.jpg,299,470,normal,1,110,299,446
n11.jpg,299,470,normal,6,206,299,460
pa62.jpg,259,194,physical attack,188,33,241,90
trf33.jpg,275,183,physical attack,66,63,224,170
r36.jpg,300,168,robbery,6,3,141,168
r36.jpg,300,168,robbery,215,1,298,168
cash tpn22.jpg,220,299,cash trapping,31,82,191,258
cash tpn22.jpg,220,299,cash trapping,42,196,184,250
pa9.jpg,311,162,physical attack,37,1,181,107
n203.jpg,474,141,normal,258,1,468,131
os39.jpg,250,202,ATM out of service,7,2,245,180
os39.jpg,250,202,ATM out of service,31,9,230,158
pa123.jpg,300,168,physical attack,1,1,187,168
pa123.jpg,300,168,physical attack,42,34,188,151
r10.jpg,259,194,robbery,2,1,258,193
r10.jpg,259,194,robbery,118,3,258,194
pa24.jpg,225,225,physical attack,4,67,225,179
n208.jpg,148,160,normal,2,3,148,156
n208.jpg,148,160,normal,2,1,83,159
n76.jpg,474,345,normal,317,201,467,345
n154.jpg,474,284,normal,100,84,284,284
pa98.jpg,269,187,physical attack,1,3,226,129
pa98.jpg,269,187,physical attack,6,7,246,114
pa98.jpg,269,187,physical attack,1,2,269,186
pa98.jpg,269,187,physical attack,9,6,269,110
pa134.jpg,300,168,physical attack,3,3,146,168
m34.jpg,474,256,malware,95,130,349,242
os29.jpg,263,191,ATM out of service,32,26,247,161
m79.jpg,180,140,malware,68,3,180,136
os15.jpg,225,225,ATM out of service,2,6,225,221
os15.jpg,225,225,ATM out of service,28,12,212,155
ctpn36.JPEG,474,315,card trapping,52,87,210,265
la24.JPEG,474,286,logical attack,122,3,297,286
la24.JPEG,474,286,logical attack,139,100,338,282
pa132.jpg,299,168,physical attack,17,2,219,168
n10.jpg,474,233,normal,1,4,462,233
n10.jpg,474,233,normal,100,1,474,232
n10.jpg,474,233,normal,140,4,474,226
oc64.jpg,474,267,occlusion,163,20,330,206
pa129.jpg,262,192,physical attack,54,6,229,169
atm 4.jpg,275,183,skimming ,59,4,153,114
r67.jpg,300,168,robbery,74,40,154,168
r67.jpg,300,168,robbery,149,37,253,155
r67.jpg,300,168,robbery,65,39,255,129
cash tpn36.jpg,474,125,cash trapping,84,10,113,66
trf13.jpg,260,194,transaction reversal fraud,92,46,181,129
sk19.jpg,300,168,skimming,9,4,300,163
sk19.jpg,300,168,skimming,137,4,298,160
sk19.jpg,300,168,skimming,72,20,298,146
r66.jpg,259,194,robbery,36,6,259,190
r66.jpg,259,194,robbery,84,9,210,179
n98.jpg,474,314,normal,38,6,466,314
r38.jpg,266,189,robbery,1,5,266,188
r38.jpg,266,189,robbery,78,17,260,185
cash tpn51.jpg,474,638,cash trapping,140,157,453,635
oc58.jpg,300,157,occlusion,127,34,204,120
n191.jpg,250,250,normal,65,9,198,192
la9.jpg,303,166,logical attack,4,5,197,155
la9.jpg,303,166,logical attack,83,3,303,136
n120.jpg,474,630,normal,5,10,467,630
n120.jpg,474,630,normal,4,202,472,630
n120.jpg,474,630,normal,153,311,474,622
ctpn20.JPEG,474,284,card trapping,8,24,263,284
ctpn20.JPEG,474,284,card trapping,18,71,235,276
ctpn20.JPEG,474,284,card trapping,65,144,218,213
ctpn20.JPEG,474,284,card trapping,275,4,471,284
ctpn20.JPEG,474,284,card trapping,294,33,474,267
ctpn20.JPEG,474,284,card trapping,307,94,474,246
m33.jpg,474,315,malware,76,12,202,302
n77.jpg,474,369,normal,14,7,473,367
r80.jpg,299,168,robbery,127,5,270,153
r80.jpg,299,168,robbery,10,15,278,168
r80.jpg,299,168,robbery,80,1,231,163
r80.jpg,299,168,robbery,29,8,214,106
r55.jpg,303,166,robbery,66,1,220,165
r55.jpg,303,166,robbery,72,15,161,76
n90.jpg,474,423,normal,153,1,308,370
atm7.jpg,259,194,skimming,94,33,259,192
pa91.jpg,275,183,physical attack,6,55,211,159
pa91.jpg,275,183,physical attack,69,66,210,148
pa91.jpg,275,183,physical attack,101,69,209,112
pa135.jpg,267,189,physical attack,13,17,257,189
pa135.jpg,267,189,physical attack,6,44,267,187
r53.jpg,264,191,robbery,68,4,201,191
r53.jpg,264,191,robbery,89,17,182,178
r53.jpg,264,191,robbery,79,7,200,144
pa12.jpg,300,168,physical attack,51,3,294,167
n215.jpg,474,267,normal,31,142,468,259
pa139.jpg,299,168,physical attack,11,7,299,134
pa139.jpg,299,168,physical attack,94,10,296,129
pa18.jpg,269,187,physical attack,2,2,269,185
pa18.jpg,269,187,physical attack,8,33,153,172
pa40.jpg,262,192,physical attack,2,2,258,176
pa40.jpg,262,192,physical attack,4,4,202,154
pa40.jpg,262,192,physical attack,66,2,184,151
pa40.jpg,262,192,physical attack,86,87,199,175
oc65.jpg,474,355,occlusion,110,7,394,355
oc29.jpg,474,911,occlusion,46,136,473,849
r54.jpg,265,190,robbery,11,3,265,172
r54.jpg,265,190,robbery,79,13,260,139
pa49.jpg,300,168,physical attack,1,2,298,164
pa49.jpg,300,168,physical attack,82,5,298,168
pa49.jpg,300,168,physical attack,199,88,295,168
r33.jpg,301,167,robbery,79,27,274,167
r33.jpg,301,167,robbery,140,11,270,147
cash tpn21.jpg,474,1201,cash trapping,35,916,468,1130
cash tpn21.jpg,474,1201,cash trapping,38,411,435,488
n125.jpg,474,266,normal,13,14,348,266
pa76.jpg,225,225,physical attack,2,44,225,168
pa76.jpg,225,225,physical attack,4,64,115,177
pa76.jpg,225,225,physical attack,4,69,45,175
sk23.jpg,600,300,skimming,14,6,600,282
sk23.jpg,600,300,skimming,250,1,600,276
sk23.jpg,600,300,skimming,297,26,582,257
pa63.jpg,264,191,physical attack,2,99,115,191
pa63.jpg,264,191,physical attack,140,4,264,91
n50.jpg,474,333,normal,206,139,285,333
n88.jpg,474,266,normal,3,5,474,262
n88.jpg,474,266,normal,28,3,453,266
n88.jpg,474,266,normal,231,56,402,266
n88.jpg,474,266,normal,5,70,472,265
n192.jpg,474,846,normal,355,394,474,624
n162.jpg,474,248,normal,125,1,469,247
pa56.jpg,275,183,physical attack,2,2,275,181
pa56.jpg,275,183,physical attack,25,1,151,183
r15.jpg,234,215,robbery,6,7,234,211
r15.jpg,234,215,robbery,2,17,124,207
r15.jpg,234,215,robbery,115,8,234,211
r15.jpg,234,215,robbery,83,90,223,211
sk15.jpg,284,178,skimming,86,1,205,64
sk15.jpg,284,178,skimming,44,88,259,178
sk15.jpg,284,178,skimming,8,75,273,177
sk15.jpg,284,178,skimming,5,5,275,178
os24.jpg,288,175,ATM out of service,57,7,228,175
os24.jpg,288,175,ATM out of service,71,24,179,105
atm17.jpg,262,192,skimming,192,67,248,139
atm17.jpg,262,192,physical attack,34,6,189,128
fa3.jpg,277,182,physical attack,10,21,276,182
fa3.jpg,277,182,physical attack,3,120,239,175
n185.jpg,450,800,normal,95,8,443,744
n25.jpg,474,316,normal,3,5,473,313
n25.jpg,474,316,normal,23,62,371,316
trf20.jpg,275,183,occlusion,95,21,189,97
trf20.jpg,275,183,logical attack,94,20,202,177
n145.jpg,450,407,normal,4,3,450,384
ATM-attack-ploutus-1.png,650,575,logical attack,216,220,455,514
cash tpn46.jpg,474,266,cash trapping,15,7,310,266
oc54.jpg,474,355,occlusion,89,53,309,355
pa27.jpg,219,230,physical attack,1,33,215,174
ATM tampering_3.jpg,759,422,physical attack,263,73,397,376
trf31.jpg,259,194,physical attack,77,4,244,191
trf31.jpg,259,194,physical attack,1,4,251,191
atm5.jpg,696,441,occlusion,22,5,406,209
atm5.jpg,696,441,skimming,178,219,552,436
atm5.jpg,696,441,physical attack,21,8,672,437
n6.jpg,474,274,normal,5,4,355,274
n6.jpg,474,274,normal,47,26,466,274
os9.jpg,259,194,ATM out of service,4,12,245,173
r45.jpg,268,188,robbery,15,2,268,177
r45.jpg,268,188,robbery,6,3,268,112
r45.jpg,268,188,robbery,25,5,137,188
pa126.jpg,284,177,physical attack,20,4,284,176
pa126.jpg,284,177,physical attack,26,46,281,173
j20.jpg,303,166,jackpotting,87,32,204,160
j20.jpg,303,166,jackpotting,80,62,143,165
j20.jpg,303,166,jackpotting,102,42,204,158
j20.jpg,303,166,jackpotting,124,30,200,166
j20.jpg,303,166,jackpotting,107,67,199,166
j20.jpg,303,166,jackpotting,48,6,280,166
cash tpn49.jpg,474,638,cash trapping,121,363,340,555
pa65.jpg,300,168,physical attack,73,41,241,151
oc35.jpg,219,300,occlusion,22,12,194,292
oc30.jpg,474,352,occlusion,15,24,468,352
oc30.jpg,474,352,occlusion,8,28,436,238
m65.jpg,474,277,malware,33,33,352,113
n57.jpg,411,477,normal,9,80,398,445
r12.jpg,326,154,robbery,1,1,304,140
r12.jpg,326,154,robbery,95,2,326,150
n94.jpg,474,634,normal,17,26,427,634
n94.jpg,474,634,normal,80,237,382,634
n94.jpg,474,634,normal,157,263,361,618
pa130.jpg,262,192,physical attack,41,3,254,170
n66.jpg,265,220,normal,1,5,261,217
n66.jpg,265,220,normal,7,10,219,181
sk11.jpg,300,168,skimming,18,45,115,134
n20.jpg,474,674,normal,94,47,467,607
n20.jpg,474,674,normal,95,22,448,509
n20.jpg,474,674,normal,74,5,474,336
j17.jpg,299,168,jackpotting,7,1,230,168
j17.jpg,299,168,jackpotting,1,2,299,163
j17.jpg,299,168,jackpotting,10,10,225,160
r51.jpg,300,168,robbery,127,7,294,167
r51.jpg,300,168,robbery,59,37,275,105
n18.jpg,474,628,normal,36,186,351,612
n18.jpg,474,628,normal,31,324,319,615
j19.jpg,259,194,jackpotting,149,23,258,176
j19.jpg,259,194,jackpotting,154,43,241,170
j19.jpg,259,194,jackpotting,164,78,246,170
pa111.jpg,225,225,physical attack,42,35,213,212
pa111.jpg,225,225,physical attack,29,33,224,132
